id,brand,name,price,currency,category,created_at,description
441,e.l.f.,e.l.f. Studio Blush Palette Light,9.99,USD,powder,2016-10-01T18:34:49.620Z,"This beautiful blush palette holds 4 gorgeous shades to mix and match 
throughout the year for a custom blended color. Great for contouring, 
shading, sculpting, and highlighting, these silky smooth blushes create a
 beautiful pigmented glow. With a mixture of complimentary matte and 
shimmer finishes, you can achieve a professional look every time.Ingredients: Mica, Talc, Ethylhexyl Palmitate, Silica, Nylon-12, PTFE, Zince Stearate, Dimethicone, Tocopheryl Acetate (Ve).
MAY CONTAIN: Titanium Dioxide (CI 77891), Iron OXides (CI 77491, 
CI 77492, CI 77499), Red 7 Lake (CI 15850), Ultramarines (CI 77007), Red
 6 Lake (CI 15850), Red 28 Lake (CI 45410). "
440,pure anada,Pure Anada Loose Mineral Velvet Matte Blush ,12.0,USD,powder,2016-10-01T18:34:47.620Z,"Pure Anada Loose Mineral Velvet Matte Blush gives your cheeks a soft sweep of subtle color. Comes packaged in a 3 g sifter jar. Shade Range: Ingredients: Mica, Calcium Carbonate, Iron Oxides, Ultramarines, May contain: Titanium Dioxide"
439,maybelline,Maybelline Fit Me Blush,10.29,USD,powder,2016-10-01T18:34:46.302Z,"Maybelline Fit Me Blush has lightweight pigments blend easily and wear evenly. It provides a natural, fade-proof cheek color that leaves skin the way it was meant to be...fresh, breathing, and natural.

For Best Results: For soft, natural look, brush along cheekbone, sweeping upward."
437,pure anada,Pure Anada Pressed Mineral Cheek Colour Pan,12.0,USD,powder,2016-10-01T18:34:42.997Z,"Pure Anada is pleased to bring you a lovely selection of convenient pressed mineral colors!    You’ll love the silky texture and longevity of these highly wearable cheek colors.Mineral pigments and organic Jojoba are pressed together to create a natural makeup product. You can have confidence that you are making a beautiful, healthy choice!Pure Anada pressed colors are designed to be inserted into customizable magnetic compacts like the Pure Ananda Reusable Magnetic Compact. Design your own palette!  Shades:Ingredients: Mica (CI 77019), Iron Oxides (CI 77492, CI 77499) Calcium Carbonate, Caprylic Triglyceride *Simmondsia Chinensis (Jojoba seed oil) Ultramarines (CI 77007), Titanium Dioxide (CI 77891) * Certified Organic IngredientVegan, Gluten Free, Non-GMO, Dairy Free, Peanut Free, Natural"
436,milani,Milani Rose Powder Blush,9.99,USD,powder,2016-10-01T18:34:42.205Z,"Now this is a blush that deserves to be seen! Gorgeous in the compact, even prettier on cheeks, this petal soft, natural-finish powder shapes, contours and highlights. Streaks? Never. Easy to use? Always. In ultra-flattering shades that you just can’t live without.Features:Real rose petals are crushed and micro-milled into the powder to naturally enhance every skin toneEasy to use, streak-free, shapes & contoursSuitable for all skin typesMade in ItalyStreak-freeApplication: Glide a brush through the color and lightly tap off excess powder. Lightly apply to cheeks, forehead, chin and/or nose and blend well for a soft glow. Ingredients:  Talc, Synthetic Wax, Aluminum Starch, Octenylsuccinate, Hydoxylated Lanolin, Isopropyl Lanoate, Petrolatum, Cyclomethicone,, Lanolin Alcohol, Cetyl Actate, Acetylated Lanolin Alcohol, Methylparabne, Proprylparaben. +/- May Contain: Synthetic Flourphlogopite, Mica, Tin Oxide, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Yellow 5 (CI 19140), Red 7 (CI 15850), Red 28 (CI 45410), Red 36 (CI 12085), Blue 1 (CI 42090), Carmine (CI 75470), Ultamarines (CI 77007), Ferric Ferrocyanide (CI 77510), Manganese Violet (CI 77742). "
435,milani,Milani Baked Blush,7.99,USD,powder,2016-10-01T18:34:41.358Z,"This silky blush with benefits can be used so many ways. It shapes, it contours, it highlights. Sunbaked on Italian terracotta tiles, it’s buildable from sheer to vibrant. Yes, it adds a cheeky pop of colour to your complexion. Radiance and warmth, too.Features:Multi-purpose: shapes, contours and highlights cheeksEasy to use for a perfect radiant finishMirror & brush applicator includedStreak-freeBuildable from sheer to vibrantApplication: Glide brush through color and lightly tap off excess powder. Lightly apply to cheeks, forehead, chin and/or nose and blend well for a soft glow.Ingredients: Talc, Mica, Glyceryl Ethylhexanoate/Stearate/Adipate, Dimethicone, Octyldodecyl Stearoyl Stearate, Isopropyl Myristate, Polyacrylamide, C13-14 Isoparaffin, Laureth-7, Sorbitan Stearate, Zea Mays (Corn) Starch, Lauroyl Lysine, Magnesium Aluminum Silicate, Cetearyl Ethylhexanoate, Sodium Dehydroacetate, Nylon-12, Imidazolidinyl Urea, Methylparaben, Silica, Ethylparaben, Propylparaben, Butylparaben, Titanium Dioxide (CI 77891), Iron Oxide (CI 77491). +/- May Contain: Iron Oxide (CI 77492, CI 77499), Yellow 5 (CI 19140), Red 7 (CI 15850), Yellow 6 (CI 15985), Carmine (CI 75470), Ultramarines (CI 77007). Shade Range: "
434,cargo cosmetics,Cargo Cosmetics Blush,26.0,USD,powder,2016-10-01T18:34:39.515Z,"A favorite with make-up artists Cargo's blendable and easy to wear blush 
offers a stunning array of shades from ranging from delicate neutrals to
 vibrant corals and pinks. Cargo blush is created with a moist and sheer
 powder formulation that glides easily over the skin for a beautiful, 
natural flush. The silky smooth texture layers well for added intensity 
as desired.  The pro formulation also offers longwearing and stay true 
color. Generously packaged in Cargo's oversized signature tin allowing for 
easy access with professional brushes.  


Features:
Silky smooth texture that layer well for added intensity as desiredLongwearing and stay true colorGenerously packaged in Cargo's oversized signature tin allowing for easy access with professional brushesShade Range: Cargo Cosmetics Blush is one of our 10 Makeup Must Haves.  See the full list on The Well.  Ingredients: Talc, Zinc Stearate, Boron Nitride, Octyldodecyl Stearate, Octyldodecyl 
Stearoyl Stearate, Phenoxyethanol, Silica, Tocopheryl Acetate, Caprylyl 
Glycol, Carthamus Tinctorius Seed Oil, Sorbic Acid, Aloe Barbadensis 
Leaf Extract. May Contain (+/-): CI 77019 (Mica), CI 77891 
(Titanium Dioxide), CI 15850 (Red 7 Lake), CI 15850 (Red 6 Lake), CI 
15985 (Yellow 6 Lake), CI 77491 (Iron Oxides), CI 77499 (Iron Oxides), 
CI 77492 (Iron Oxides), CI 77742 (Manganese Violet), CI 77007 
(Ultramarines).

"
429,physicians formula,Physicians Formula Argan Wear Ultra-Nourishing Argan Oil Blush in Rose,15.99,USD,powder,2016-10-01T18:34:34.231Z,"Physicians Formula Argan Wear Ultra-Nourishing Argan Oil Blush is an exotic blush infused with 100% Pure Argan Oil.Features: Argan
 oil that help transform skin, smoothing fine lines, brightening dull 
skin and renewing suppleness, helping to enhance skin's youthful glowHypoallergenicGluten & Paraben freeNon-comedogenicDermatologist approvedDirections: Sweep
 brush over entire palette to evenly blend colors.  Tap excess powder 
from brush before applying.  Brush over cheekbones to define and contour
 or apply right below cheekbones for a more defined and dramatic look.Ingredients: Talc,
 Mica, Isostearyl Neopentanoate, Argania Spinosa (Argan) Kernel Oil, 
Polybutene, Ascorbyl Palmitate, C12-15 Alkyl Benzoate, Calcium Sodium 
Borosilicate, Citric Acid, Fragrance, Glyceryl Oleate, Glyceryl 
Stearate, Isopropyl Isostearate, Lecithin, Tin Oxide, Tocopherol, 
Caprylyl Glycol, Hexylene Glycol, Phenoxyethanol. May Contain: Iron 
Oxides, Titanium Dioxide, Red 6, Red 7, Ultramarines, Yellow 5 Lake."
370,physicians formula,Physicians Formula Mineral Wear Flawless Complexion Kit ,29.99,USD,powder,2016-10-01T18:32:48.923Z,"Physicians Formula Mineral Wear Flawless Complexion Kit is ideal for extra sensitive or breakout-prone skin! The ultra-gentle, minimalist formulations help reduce irritation and breakout.Kit Includes: Physicians Formula Mineral Wear Talc-Free Mineral Blush (5.5 g) Mineral Wear Talc-Free Mineral Face Powder 				(9 g)Mineral Wear Talc-Free Matte Finishing Veil (16.5 g) - Translucent"
278,pacifica,Pacifica Radiant Shimmer Highlighting Creams For Eyes Lips Face,28.0,USD,powder,2016-10-01T18:30:09.334Z,"You will absolutely LOVE these Radiant Shimmer Coconut Multiples! Coconut infused multi-use creamy colors for cheeks, eyes, lips and even your body are housed in a magically decorated palette. Create shimmering highlights, glowing illumination and beautiful contours. Natural mineral makeup formula blends effortlessly and can be used sheer, layered or built-up for more drama. Go ahead and play all you want, these mineral makeup colors are full of skin-loving naturals.Includes 3 Shimmering Shades:Bronzed: Perfectly glowing sun-kissed color with golden shimmer shadowIsland Rose: shimmering, radiant dewy pink shadowMoonlit: Iridescent pale shades of moon-kissed shimmerFeatures:No animal testingGluten-free100% vegan and cruelty-freeFormulated without: Phthalates, parabens, carmine, beeswax, lanolin, mineral oils, propylene glycol, petroleum and FD& C colors (along with other nasties you do not want on your skin). Ingredients: Ethylhexyl Palmitate, Silica, Mica,  Caprylic/Capric Triglyceride,Helianthus Annuus (Sunflower) Seed Oil, Ozokerite, Copernicia Cerifera(Carnauba) Wax, Euphorbia Cerifera (Candelilla) Wax, Cetyl Palmitate, Carthamus Tinctorius (Safflower) Seedoil, Parfum (All Natural), Tocopheryl Acetate (Vitamin E), Macrocystis Pyrifera (Brown Kelp) Extract,Cocos Nucifera (Coconut) Fruit Extract, Tin Oxide. Titanium Dioxide Ci 77891, Iron Oxides Ci 77941"
271,covergirl,CoverGirl Trunaked Waterproof Eyeliner Duo in Mocha/Ebony,11.99,USD,lip pencil,2016-10-01T18:29:58.625Z,"CoverGirl Trunaked Waterproof Eyeliner Duo takes eyes from subtle to smokey in no time! Features:Creamy waterproof formula Blends just as beautifully as it stays put Partner this twin tip eyeliner pencil with the gorgeous neutrals in the trunaked palettes to create endless easy, breezy, beautiful possibilitiesHow to Apply: Apply liner along your top and bottom lashes for the full trunaked effect."
270,anna sui,Anna Sui Eye Brightener,28.0,USD,lip pencil,2016-10-01T18:29:57.466Z,"This Anna Sui Eye Brightener is an eye makeup primer that evens, tones and provides a brightened 3D effect, designed specifically for delicate eye areas.  Features:Combined with polarized pearls in red, blue, and silver for a naturally brightened 3D effectSmooths skin tones, allowing eye makeup to spread smoothly onto the skinGentle enough to protect delicate eye areasDirections: Apply before or after makeup.  Can be used to highlight when applied around eye area before makeup or used as a light concealer under eyes and brow bone after makeup."
268,anna sui,Anna Sui Sharpener,10.0,USD,lip pencil,2016-10-01T18:29:54.122Z,This Anna Sui Sharpener for eyeliner pencils features two sharpener sizes and a mess free cover to catch the eyeliner shavings. 
267,covergirl,CoverGirl Bombshell Powder Brow & Liner in Dark Brown,9.49,USD,lip pencil,2016-10-01T18:29:53.047Z,"Bring sexy smolder to eyes & brows.  Soft powder adheres to brows and defines eyes.Features:2-in-1 brow & liner powderVelvety powder fills in browsUse also to softly line & define eyesDirections: Twist open and pull applicator up and tap lightly on tube side to remove excess powder. Lightly brush over eyebrows until desired effect is reached. Also use to softly line & define eyesIngredients: Boron Nitride, Dimethicone, Silica, Polyethylene, Pentylene Glycol, Pumice, Kaolin, Dimethiconol, Phenoxyethanol, Ethylhexylglycerin, Dehydroacetic Acid, Copernicia Cerifera (Carnauba) Wax/Cire De Carnauba, May Contain/Peut Contenir: Titanium Dioxide, Iron Oxides, Mica"
266,anna sui,Anna Sui Pencil Eyeliner WP,26.0,USD,lip pencil,2016-10-01T18:29:52.181Z,"This Anna Sui Pencil Eyeliner is a soft, waterproof eyeliner that glides on effortlessly for a long lasting finish. Used to create intense colour definition.Features:Waterproof formula reduces smudging allowing colours to stay fresh Minimal amount of waxes and oils allow for a smooth application5 essential on-trend colours produced by a combination of pearl and colourants"
265,covergirl,CoverGirl Trunaked Waterproof Eyeliner Duo in Cashmere/Espresso,11.99,USD,lip pencil,2016-10-01T18:29:50.299Z,"CoverGirl Trunaked Waterproof Eyeliner Duo takes eyes from subtle to smokey in no time! Features:Creamy waterproof formula Blends just as beautifully as it stays put Partner this twin tip eyeliner pencil with the gorgeous neutrals in the trunaked palettes to create endless easy, breezy, beautiful possibilitiesHow to Apply: Apply liner along your top and bottom lashes for the full trunaked effect."
264,revlon,Revlon PhotoReady Kajal Matte Eye Pencil,11.49,USD,lip pencil,2016-10-01T18:29:49.181Z,NEW Revlon PhotoReady Kajal Matte Eye Pencil is a highly pigmented colour with matte finish that glides on effortlessly.Features:Use the built in smudger to take it from precise to smokySoft kajal can be used to line the inner rimAll day wearOphthalmologist tested 
262,physicians formula,Physicians Formula Shimmer Strips Extreme Shimmer Pencil + Smudger Trio,15.99,USD,lip pencil,2016-10-01T18:29:45.558Z,"
Ultra-shimmery & versatile glitter eyeliner pencils create precise definition or smudged out glamour instantly!Features:Highly-pigmented, creamy color Packed with illuminating shimmer for eyes that sparkleThree Shades: Natural (Bronze), Playful (Gold), Dramatic (Black)Directions: Apply eyeliner at the base of upper and lower lashes.Layer shades together for endless looks. For more defined eyes, apply along lower lash line as well.Ingredients: Ingredients: Hydrogenated Polyisobutene, Calcium Sodium Borosilicate, Calcium Aluminum Borosilicate, Polyethylene Terephthalate, Dipentaerythrityl Hexahydroxystearate/Hexastearate/Hexarosinate, Synthetic Wax, Ethylhexyl Palmitate, Beeswax/Cire d'abeille, Copernicia Cerifera (Carnauba) Wax/Cire de Carnauba, Synthetic Fluorphlogopite, Silica, Ozokerite, Ascorbyl Palmitate, Citric Acid, Lecithin, Polymethyl Methacrylate, Polyurethane-11, Tin Oxide, Tocopherol"
261,covergirl,CoverGirl Full Lash Bloom Mascara + Perfect Point Plus Eye Liner,14.99,USD,lip pencil,2016-10-01T18:29:44.520Z,"This value pack contains a mascara that gives exceptional lash fullness that is soft - even to the touch and a self-sharpening eye liner for a perfect point every time.Features:Full Lash Bloom Mascara - very blackPerfect Point Plus Eye Liner - black onyx Soft, full lashes that are never stiff or brittleEye liner has soft smudger tip for expert blendingSuitable for contact lens wearersDirections: Apply liner along bottom and top lash lines, smudge using soft tip tool. Finish by brushing upper and lower lashes generously with up to 2 coats of mascara."
260,l'oreal,L'Oreal Infallible Smokissime Powder Eyeliner Pen,12.99,USD,lip pencil,2016-10-01T18:29:43.529Z,"Master the smoky eye in one step - really! Every makeup artist knows: 
the perfect smoky eye is about the perfect pairing of eyeliner and 
shadow. Now, L’Oréal Paris introduces the first smoky eye powder liner, 
blending the best of eyeliner and shadow into a single product. Its 
Infallible powder formula lasts up to 14 hours while the suede-like 
applicator is soft enough to expertly blend, with a pointed tip for 
optimal control."
259,physicians formula,Physicians Formula Shimmer Strips Extreme Shimmer Eyeliner Trio in Nude ,14.79,USD,lip pencil,2016-10-01T18:29:40.955Z,"This Physicians Formula Shimmer Strips Extreme Shimmer Eyeliner Trio gives you highly pigmented color and bold shimmer for a glamorous customized look. Features: Long wearing, water resistant and smudge resistant formula for 24hr wearHypoallergenicParaben & gluten freeDermatologist approvedSafe for sensitive eyes and contact lens wearerDirections: Apply eyeliner at the base of upper shade, layer shades for endless looks.Ingredients: Dimethicone, Calcium Aluminum Borosilicate, Polyethylene, Trimethylsiloxysilicate, Synthetic Wax, Squalane, Polybutene, Silica, Disteardimonium Hectorite, Propylene Carbonate, Tin Oxide, Lecithin, Tocopherol, Ascorbyl Palmitate, Citric Acid. May Contain/Peut Contenir: Bismuth Oxychloride, Black 2, Blue 1 Lake, Chromium Hydroxide Green, Chromium Oxide Greens, Carmine, Ferric Ammonium Ferrocyanide, Ferric Ferrocyanide, Iron Oxides, Manganese Violet, Mica, Titanium Dioxide, Ultramarines, Yellow 5 Lake."
258,milani,Milani Supreme Kohl Kajal Eyeliner,8.99,USD,lip pencil,2016-10-01T18:29:39.644Z,"Milani Supreme Kohl Kajal Eyeliner is perfect for tightlining, waterlining or adding definition to the upper lid - there’s nothing this one-stroke wonder can’t do.  With this sleek gold multi-tasker, you can achieve three distinct looks: 1.To keep it natural, line the upper lid and inner rim.  2. For added drama, thicken the line and extend the tip.  3. Feeling bold? Ring the entire eye. Available in a single stellar shade (Blackest Black), the waterproof formula is laced with hydrating, nourishing ingredients. Features:Smooth-glide application creates three looks from precise to boldSuper long-wear & smudge-proofRetractable tip, no sharpening requiredIdeal for use in waterlineWaterproofApplication: One Product Three Looks: Supremely Natural Supremely Dramatic Supremely Bold (will provide eye images for this section) Apply to upper lashline and inner rim for a natural, precise look. For added intensity, slightly thicken the line and extend the tip. For supreme drama, connect through the lower lashline.Ingredients: Cyclopentasiloxane, Hydrogenated Olive Oil Stearyl Esters, Polyethylene, Polybutene, Silica Silylate, Euphorbia Cerifera (Candelilla) Wax, Octyldodecanol, Cera Microcristallina (Microcrystalline Wax) , Theobroma Grandiflorum (Cocoa) Seed Butter, Sodium Ascorbyl Phosphate, Pentaerythrityl Tetra-di-t-Butyl Hydroxyhydrocinnamate, Tocopherol, Sodium Hyaluronate, Zinc Gluconate, Magnesium Aspartate, Water (Aqua), Copper Gluconate, Mica, Iron Oxide (CI 77499), Black 2 (CI 77266), Ferric Ferrocyanide (CI 77510). "
257,annabelle,Annabelle Retractable Eyeliner,9.99,USD,lip pencil,2016-10-01T18:29:37.128Z,"This Annabelle Retractable Eyeliner with integrated sharpener comes in rich, intense colours and 
a creamy texture that glides easily. Waterproof and long-lasting formula. 
                                                                        
                                                               
Ophthalmologist Tested. Waterproof. 12h wear.                           
                                                                      A 
must have for a decadent dose of resistant colour!Shade Range: "
255,cargo cosmetics,Cargo Cosmetics Swimmables Eye Pencil,19.0,USD,lip pencil,2016-10-01T18:29:33.514Z,"Stay in line!
Cargo Cosmetics Swimmables Eye Pencil is an ultra creamy, extreme wear, waterproof eyeliner with the feel of a 
liquid and versatility of a pencil. Locks comfortably into place for up 
to 14 hours. Creamy, transfer-resistant formula glides on effortlessly 
to create a variety of looks. Allows for ample blending time before 
setting. Concentrated pigments provide rich color payoff. Stays put 
through sun, sweat, swim and tears.   

Features:
 Moisturizing Waterproof PigmentsAvocado and sunflower oil provide a creamy, cushiony texture Durable, budge-proof waxes lock pigments into place for up to 14 hoursLiner tip offers versatile application—from delicate lines to thicker, fuller Ingredients: Isododecane, Synthetic Wax, Hydrogenated Polydicycolpentadiene, 
PEG/PPG-18/18 Dimethicone, Polybutene, Glyceryl 
Tribehenate/Isostearate/Eicosandioate, Nylon-12, Polyethylene, 
Perfluorononyl Dimethicone, Polyglyceryl-4 
Diisostearate/Polyhydroxystearate, Sebacate, Synthetic Beeswax, 
Tocopherol, Pentaerythrityl Tetra-Di-T-Butyl, Hydroxyhydrocinnamate, 
Persea Gratissima (Avocado) Oil, Copernicia Cerifera (Carnauba) Wax, 
Helianthus Annuus (Sunflower) Seed Oil, Phytosterols, Olea Europaea 
Fruit Oil, Sorbitan Oleat, Ascorbyl Palmitate, Tocopheryl Acetate. May Contain (+/-):
  Iron Oxides (CI 77491, CI 77492, CI 77499), Mica (CI 77019), Titanium 
Dioxide (CI 77891), Ferric Ferrocyanide (CI 77510), Carmine (CI 75470)"
253,annabelle,Annabelle Smudgeliner ,8.99,USD,lip pencil,2016-10-01T18:29:31.183Z,"The new definition of smokey eye: edgy, soft, smudgeable! Annabelle Smudgeliners 
have a superior long-lasting formula offering rich colour pay-off that 
glides on smoothly to create a defined line, or can be easily blended 
with the built-in smudger tip to achieve a smokey, sultry look.
Its excellent coverage means you can really get creative!
Contains natural oxidants and Vitamin E. Mineral-oil free. 
Ophthalmologist tested.Shade Range: "
252,mineral fusion,Mineral Fusion Eye Pencil,19.0,USD,lip pencil,2016-10-01T18:29:29.451Z,"Exceptionally rich, the mineral color of Mineral Fusion Eye Pencils glide on smoothly to line, define and enhance eyes. Formulated with Chamomile, Meadowfoam and Vitamin E to soothe delicate skin around eyes. Free of Gluten, Parabens, Artificial Colors, Fragrances and Talc. Never-tested on animals. Hypo-allergenic.Ingredients: Simmondsia Chinensis (Jojoba) Butter, Caprylic/Capric Triglyceride, Limnanthes Alba (Meadowfoam) Seed Oil, Hydrogenated Cottonseed Oil, Mangifera Indica (Mango) Seed Oil, Euphorbia Cerifera (Candelilla) Wax, Glyceryl Caprylate, Copernicia Cerifera (Carnauba) Wax, Macadamia Ternifolia Seed Oil, Tocopherol (Vitamin E), Chamomilla Recutita (Matricaria) Flower Extract, Ascorbyl Palmitate (Vitamin C), Iron Oxides (77491, 77492, 77499), Titanium Dioxide (77891), Mica (77019). Free of Gluten, Parabens, Artificial Colors, Fragrances and Talc. Never-tested on animals. Hypo-allergenic."
251,wet n wild,Wet n Wild Sharpen Up! Dual Pencil Sharpener,1.99,USD,lip pencil,2016-10-01T18:29:28.262Z,Specially-designed dual pencil sharpener includes razor-sharp blades to keep pencils of all sizes perfectly-shaped.Features:Dual-purpose sharpener for pencils of all sizesRazor-sharp bladesCompact for easy traveling Directions: Insert pencil into appropriate hole depending on size of pencil and twist.
250,covergirl,CoverGirl Ink it! By Perfect Point Plus Eyeliner ,6.99,USD,lip pencil,2016-10-01T18:29:27.595Z,"Get inked — without the commitment! Ink It! colors glide on smoothly and
 easily without skipping, dragging, or pulling. The bright, bold shades 
last all day long.Features: Bright, bold colors for new looks Lasts all day long ­­— no smudging or creasingExpert precision applicationTwist up design"
249,annabelle,Annabelle Stay Sharp Waterproof Kohl Eyeliner,9.99,USD,lip pencil,2016-10-01T18:29:26.775Z,"Stop looking, you have just found the sharpest tool in the shed!Annabelle introduces the very first to mass market 
self-sharpening eyeliners with the Stay Sharp Waterproof Eyeliner. 
Annabelle’s truly innovative concept will keep beautistas on point and 
sharpeners away.The Stay Sharp secret is in the cap! The Annabelle Stay Sharp twist-on 
cap includes a sharpener. Every time the cap is twisted back on the 
pencil, the blades sharpen the tip to perfection and neatly keep the 
shavings. No fuss, no mess!Shade Range: Features:Shelf-sharpening pencilNo mess: lead shavings are kept inside the capFine tip for extra-precise applicationExtremely soft lead for a smooth, gliding applicationWaterproof formulaIntense pigmentation for best colour pay off and coverage"
248,pacifica,Pacifica Natural Eye Pencil,16.0,USD,lip pencil,2016-10-01T18:29:24.754Z,"Pacifica Natural Eye Pencil is a waterproof, buttery smooth eye pencil that glides on easily to avoid pulling on the delicate eye area. Color glides on and stays put for those perfectly defined eyes. Whether it be a very fine line or the ever glamorous cat-eye, these pencils provide the right amount of saturated color to make your eyes pop.Formulated without: Animal ingredients (including carmine, beeswax and 
lanolin), animal testing, FD&C colors, mineral oil, parabens, 
phthalates, petroleum, propylene glycol, SLS, gluten, peanut oil and 
other ingredients you don’t want on your skin.Ingredients: Gun Metal (pewter) - hydrogenated simmondsia chinensis seed oil, mica, caprylic / capric triglycerides, hydrogenated vegetable oil, simmondsia chinensis seed oil, butyrospermum parkii butter, titanium dioxide CI 77891, canola oil, sclerocarya birrea seed oil, iron oxide CI 77499, euphorbia cerifera cera, glyceryl caprylate, copernicia cerifera cera, tocopherol, helianthus annuus seed oil, ascorbyl palmitateBare (Nude) - titanium dioxide CI 77891, hydrogenated simmondsia chinensis seed oil, simmondsia chinensis seed oil, caprylic / capric triglycerides, hydrogenated vegetable oil, mica, butyrospermum parkii butter, canola oil, sclerocarya birrea seed oil, iron oxide CI 77492, euphorbia cerifera cera, glyceryl caprylate, copernicia cerifera cera, iron oxide CI 77491, iron oxide CI 77499, tocopherol, ascorbyl palmitate.Fringe (brown) - hydrogenated simmondsia chinensis seed oil, iron oxide CI 77499, mica, iron oxide CI 77491, iron oxide CI 77492, hydrogenated vegetable oil, caprylic / capric triglyceride, simmondsia chinensis seed oil, butyrospermum parkii butter, canola oil, sclerocarya birrea seed oil, candelilla cerifera cera, glyceryl caprylate, copernicia cerifera cera, tocopherol, helianthus annuus seed oil, ascorbyl palmitate.Jet (black) - iron oxide CI 77499, hydrogenated simmondsia chinenesis seed oil, caprylic / capric triglyceride, simmondsia chinenesis seed oil, hydrogenated vegetable oil, butyrospermum parkii butter, sclerocarya birrea seed oil, mica, candelilla cerifera cera, glyceryl caprylate, copernicia cerifera cera, tocopherol, helianthus annuus seed oil, ascorbyl palmitate"
247,covergirl,CoverGirl Liquiline Blast Eyeliner ,9.99,USD,lip pencil,2016-10-01T18:29:22.771Z,"With liquiline blast, you'll get all the intensity and staying power of a
 liquid with ease and blendability of a pencil. Use the 
liner as-is for intense definition or smoke-it-out with the built-in 
smudger end for a subtle, smoky look.Features: Liquid-like formula + the ease of a pencil applicatorSmudger tip lets you customize your intensity"
246,annabelle,Annabelle Smoothliner ,6.99,USD,lip pencil,2016-10-01T18:29:20.194Z,"So creamy and smooth it feels like silk on your skin!Annabelle  Smoothliners are 
available in a matte or metallic finish and allow for a clean line, 
adding depth and elegance to your eyes. Lovely and alluring eyes, all 
day long! Waterproof. Long-lasting. Hypo-Allergenic.Shade Range:"
244,marcelle,Marcelle Waterproof Eyeliner,10.99,USD,lip pencil,2016-10-01T18:29:17.331Z,"
        Use Marcelle Waterproof Eyeliner for impeccably lined eyes anywhere, anytime!
Perfectly blendable, its creamy formula allows for a precise and 
intensely coloured line. The smooth texture of this waterproof eyeliner 
virtually glides on the skin and stays put all day long, resisting to 
water, humidity and heat. Long-lasting, it is nonetheless easily removed
 with any Marcelle eye make-up remover. Available in a matte or 
pearlized finish.

Hypo-allergenic and perfume free.Shade Range:     "
243,physicians formula,Physicians Formula Shimmer Strips Eye Enhancing Eyeliner Trio ,14.79,USD,lip pencil,2016-10-01T18:29:14.986Z,"Warm Nude Eyeliner Trio!  The perfect set of earth tone eyeliners to create a Warm Nude look for ANY eye color! Long-wearing, water-resistant and smudge-resistant formula for 24-Hour wear.Tips and Tricks for a Smoky Eye: Apply Eyeliner at the base of upper and lower lash line. Layer shades together for endless looks!Ingredients: Cyclopentasiloxane. Trimethylsiloxysilicate. Polyethylene. Ozokerite. 
Lauroyl Lysine. Synthetic Beeswax. Octyldodecanol. Disteardimonium 
Hectorite. Propylene Carbonate.  Lecithin. Ascorbyl Palmitate. Citric 
Acid. Tocopherol.  May Contain: Iron Oxides. Titanium Dioxide. Mica. 
Aluminum Powder. Bismuth Oxychloride. Black 2. Blue 1 Lake. Carmine. 
Chromium Hydroxide Green. Chromium Oxide Greens. Ferric Ammonium 
Ferrocyanide. Ferric Ferrocyanide. Manganese Violet. Silica. Tin Oxide. 
Ultramarines. Yellow 5 Lake.Hypoallergenic. Fragrance-free. Paraben-Free. Gluten Free.  
Dermatologist approved. Safe for sensitive eyes and contact lens 
wearers."
242,l'oreal,L'Oreal Paris Infallible Silkissime Eyeliner,11.99,USD,lip pencil,2016-10-01T18:29:13.117Z,"
                    L'Oréal Paris introduces Silkissime™ by 
Infallible® Eyeliner. The formula glides on like silk for a soft and 
luxurious line with up to 16H of intensity.Features:

Rich, silky formulaSmudge-resistant, up to 16H wearOphthalmologist testedSuitable for sensitive eyes and contact lens wearers
                "
240,l'oreal,L'Oreal Paris Extra-Intense Liquid Pencil Eyeliner,10.99,USD,lip pencil,2016-10-01T18:29:09.067Z,Now get the intense look and luxurious feel of a liquid liner with the easy application and precision of a pencil.  Extra-Intense Liquid Pencil Eyeliner glides on smoothly and evenly for beautiful definition in a single stroke.  The smudge-resistant formula provides 16 hours of non-stop wear. 
239,covergirl,CoverGirl Ink it! By Perfect Point Plus Eyeliner,6.99,USD,lip pencil,2016-10-01T18:29:08.005Z,"Get inked — without the commitment! Ink It! colors glide on smoothly and
 easily without skipping, dragging, or pulling. The bright, bold shades 
last all day long.Features: Bright, bold colors for new looks Lasts all day long ­­— no smudging or creasingExpert precision applicationTwist up design"
